X,Y,Z,Day,Date,Time,Lat,Long,Place
1.9800048,1.9201498,14.812926,,,,39,-94,
2.087744,1.8674773,12.867637,,,,39,-94,
3.169923,2.553416,11.352107,,,,39,-94,
3.3842041,3.0801406,11.062409,,,,39,-94,
2.789245,2.9520507,10.6637745,,,,39,-94,
2.1883004,2.7581203,9.459491,,,,39,-94,
2.0829554,2.930503,7.5345526,,,,39,-94,
2.717419,3.4703953,6.1686606,,,,39,-94,
2.9317,3.6870706,5.673061,,,,39,-94,
2.0446482,3.2094274,5.9280434,,,,39,-94,
0.9804256,2.823961,6.199785,,,,39,-94,
0.581791,2.6060886,6.5828576,,,,39,-94,
1.1528081,2.885013,6.4607534,,,,39,-94,
2.457648,3.4859576,6.619968,,,,39,-94,
1.7597382,3.3363202,6.0381765,,,,39,-94,
0.9888053,3.1735144,5.755661,,,,39,-94,
1.6316484,3.514688,6.903681,,,,39,-94,
2.8538885,3.9564183,9.16261,,,,39,-94,
1.5442601,3.678691,8.607155,,,,39,-94,
-0.46806642,3.478775,5.4204726,,,,39,-94,
-1.1204864,4.256891,4.724957,,,,39,-94,
-0.34835634,4.8638206,9.119514,,,,39,-94,
-0.37948096,4.6483426,12.112267,,,,39,-94,
-0.48243165,4.900931,11.951855,,,,39,-94,
0.9900024,5.6203885,11.241974,,,,39,-94,
2.1859062,6.1530986,11.022904,,,,39,-94,
1.7681179,5.765238,9.890448,,,,39,-94,
1.5634137,5.961562,7.937976,,,,39,-94,
2.3235726,6.625953,8.119935,,,,39,-94,
2.303222,6.745663,8.652645,,,,39,-94,
2.4612393,6.7492547,9.589975,,,,39,-94,
3.3794158,7.04015,11.705252,,,,39,-94,
2.8443117,6.381745,13.670892,,,,39,-94,
0.8391677,4.697424,15.041573,,,,39,-94,
-0.50158525,3.2345665,14.587871,,,,39,-94,
-0.878672,2.6036944,12.066776,,,,39,-94,
-0.044292733,2.9221232,8.055291,,,,39,-94,
1.5239093,4.0054994,6.8091097,,,,39,-94,
1.0103531,4.072537,7.9104424,,,,39,-94,
0.04189853,3.4284968,9.065644,,,,39,-94,
-0.78410107,2.7234044,8.4647,,,,39,-94,
-0.7086837,2.8491,6.2261214,,,,39,-94,
1.4401124,3.8738184,6.3721676,,,,39,-94,
2.504335,4.5034933,6.527791,,,,39,-94,
1.1887212,4.0162735,5.511452,,,,39,-94,
0.075417355,3.6032736,5.2600613,,,,39,-94,
0.19752164,3.752911,5.2899885,,,,39,-94,
1.2904748,4.497508,5.767632,,,,39,-94,
1.4101849,5.067328,5.6443305,,,,39,-94,
0.9792285,5.2241483,5.8921304,,,,39,-94,
0.36152446,5.0661306,6.447585,,,,39,-94,
-0.027533319,4.7548847,6.8689647,,,,39,-94,
0.1388637,4.811148,7.1167645,,,,39,-94,
0.2633622,4.909311,7.314286,,,,39,-94,
0.18555063,4.7740383,7.9248075,,,,39,-94,
-0.09696517,4.6100354,7.893683,,,,39,-94,
-0.260968,4.473566,7.9032598,,,,39,-94,
-0.005985504,4.4783545,8.06008,,,,39,-94,
0.47764325,4.72376,8.517372,,,,39,-94,
0.8583213,4.571728,9.8437605,,,,39,-94,
0.8702923,4.19105,10.53329,,,,39,-94,
1.6603789,3.8618474,10.611102,,,,39,-94,
2.743755,3.879804,9.944317,,,,39,-94,
3.1771057,3.8881836,8.669404,,,,39,-94,
3.5853171,3.6990416,6.9886746,,,,39,-94,
3.8426938,3.7816415,6.525397,,,,39,-94,
3.3494883,3.38181,8.857349,,,,39,-94,
2.2816741,2.5091233,11.61547,,,,39,-94,
2.778471,2.1188686,12.443863,,,,39,-94,
5.9507885,3.7912183,11.201273,,,,39,-94,
7.041347,4.879383,9.825804,,,,39,-94,
6.5265937,4.325125,11.019313,,,,39,-94,
6.3721676,3.763685,11.136629,,,,39,-94,
6.4188547,4.050989,8.755595,,,,39,-94,
6.6163764,4.746505,6.5924344,,,,39,-94,
5.7867856,4.531027,6.126762,,,,39,-94,
4.650737,4.1826706,5.483919,,,,39,-94,
3.630807,3.7672763,5.6323595,,,,39,-94,
3.0502129,3.7493198,5.78918,,,,39,-94,
2.5222914,3.774459,5.9041014,,,,39,-94,
1.8447324,3.9360676,6.0968347,,,,39,-94,
1.7968484,4.197036,6.9240313,,,,39,-94,
2.2230163,4.534618,7.711724,,,,39,-94,
2.3223755,4.733337,7.735666,,,,39,-94,
2.3295584,4.88058,7.4735007,,,,39,-94,
2.336741,5.16549,7.2628107,,,,39,-94,
2.4911668,5.507861,7.264008,,,,39,-94,
2.4624364,5.631162,7.4016747,,,,39,-94,
2.2278047,5.554548,7.868544,,,,39,-94,
1.033098,4.7560816,9.433155,,,,39,-94,
-0.34117374,3.8031895,10.903194,,,,39,-94,
-0.6955156,3.2836475,11.671733,,,,39,-94,
0.031124622,2.9724014,12.196063,,,,39,-94,
0.6715736,3.0813377,10.704475,,,,39,-94,
1.3275849,3.6631286,9.580399,,,,39,-94,
2.871845,4.689044,9.805453,,,,39,-94,
3.50152,4.900931,10.134656,,,,39,-94,
3.1759086,4.5178585,10.684125,,,,39,-94,
2.4384944,3.6332011,12.0571995,,,,39,-94,
1.1911154,2.8203697,10.868479,,,,39,-94,
0.11372458,2.5677812,8.005013,,,,39,-94,
0.32680854,2.9173348,7.216124,,,,39,-94,
0.80445176,3.406949,7.61835,,,,39,-94,
1.5239093,3.750517,9.124303,,,,39,-94,
1.6400281,3.8055837,11.859678,,,,39,-94,
1.6041151,3.7193923,11.7782755,,,,39,-94,
1.7908629,3.7493198,10.04607,,,,39,-94,
2.2649148,4.0773253,8.748413,,,,39,-94,
2.1894975,4.104859,8.10557,,,,39,-94,
1.7489643,4.084508,7.785944,,,,39,-94,
1.2557588,3.4835634,8.026561,,,,39,-94,
0.90021986,3.2513258,7.8709383,,,,39,-94,
1.0821792,3.406949,7.3346367,,,,39,-94,
1.5993267,3.8498764,6.5218053,,,,39,-94,
1.6077064,4.056975,6.6079965,,,,39,-94,
1.6184803,3.952827,8.814254,,,,39,-94,
1.6903064,3.3039982,10.96305,,,,39,-94,
1.8567034,3.1387985,9.832987,,,,39,-94,
2.4277205,3.2381577,9.54209,,,,39,-94,
2.9340942,3.4751837,9.618706,,,,39,-94,
2.8538885,3.549404,8.66701,,,,39,-94,
3.4871547,3.8295257,8.001422,,,,39,-94,
3.1771057,3.78643,8.040926,,,,39,-94,
2.5103204,3.039439,9.647436,,,,39,-94,
1.6172832,2.3116016,13.078327,,,,39,-94,
0.90141696,2.2397757,16.260221,,,,39,-94,
0.8295909,2.0242975,15.397111,,,,39,-94,
0.62368953,1.5682021,12.202049,,,,39,-94,
0.9911995,1.8267759,9.451111,,,,39,-94,
1.7705121,2.2182279,8.152257,,,,39,-94,
3.3746274,3.2692823,7.326257,,,,39,-94,
4.3526587,4.4316673,5.461174,,,,39,-94,
4.0533834,5.12838,3.9205053,,,,39,-94,
4.200627,5.6359506,3.9803603,,,,39,-94,
3.977966,5.671864,4.820725,,,,39,-94,
3.5482068,5.401319,5.457583,,,,39,-94,
2.8072014,4.950012,6.4751186,,,,39,-94,
2.303222,4.602853,7.1107793,,,,39,-94,
1.8423382,4.3502645,6.967127,,,,39,-94,
1.7836803,4.4675803,6.9048777,,,,39,-94,
2.2517467,4.7500963,7.120356,,,,39,-94,
2.4504654,5.0505686,6.7372837,,,,39,-94,
2.2732944,5.019444,6.459556,,,,39,-94,
2.007538,5.183447,6.542156,,,,39,-94,
1.6843209,5.161899,6.8450227,,,,39,-94,
1.4532804,5.2648497,7.351396,,,,39,-94,
0.91458505,5.2121773,8.380903,,,,39,-94,
0.48841715,4.7776294,9.194932,,,,39,-94,
0.9864111,4.606444,10.041282,,,,39,-94,
1.7262194,4.748899,10.394426,,,,39,-94,
2.622848,5.195418,9.446322,,,,39,-94,
3.751714,6.030994,9.283517,,,,39,-94,
4.2820296,6.38773,9.928755,,,,39,-94,
4.039018,5.9723363,10.159795,,,,39,-94,
3.2369606,5.161899,11.097125,,,,39,-94,
2.2361844,4.173094,12.360066,,,,39,-94,
1.3180081,3.5697548,10.828975,,,,39,-94,
0.7086837,3.7193923,6.945579,,,,39,-94,
0.6452374,4.2544966,7.454347,,,,39,-94,
-0.003591303,3.9133227,9.545682,,,,39,-94,
-1.0402806,3.0681696,10.730812,,,,39,-94,
-1.1312603,2.64679,11.264719,,,,39,-94,
0.1604115,3.1471782,11.71004,,,,39,-94,
1.4089876,3.4045548,11.669339,,,,39,-94,
1.4879963,3.0969,10.81461,,,,39,-94,
1.5885528,2.8646624,9.38168,,,,39,-94,
1.7549498,3.027468,7.9834657,,,,39,-94,
1.9393034,3.289633,7.171831,,,,39,-94,
1.6244658,3.3171666,7.406463,,,,39,-94,
1.2557588,3.2704794,7.5561004,,,,39,-94,
1.340753,3.5110967,7.621941,,,,39,-94,
1.7166426,3.846285,7.787141,,,,39,-94,
1.9883845,4.0294414,8.161834,,,,39,-94,
2.3355439,4.189853,8.354567,,,,39,-94,
2.8802247,4.247314,7.777564,,,,39,-94,
3.5661635,4.396951,7.765593,,,,39,-94,
3.774459,4.557363,7.7081323,,,,39,-94,
3.7205894,4.805163,7.231686,,,,39,-94,
4.4939165,5.756858,7.195773,,,,39,-94,
5.829881,6.897695,7.9726915,,,,39,-94,
6.172252,7.243657,9.336189,,,,39,-94,
6.1399302,7.201759,9.810242,,,,39,-94,
5.9304376,6.567295,11.988965,,,,39,-94,
5.0014873,5.425261,13.439851,,,,39,-94,
3.8295257,4.253299,11.474212,,,,39,-94,
3.0202854,4.021062,7.157466,,,,39,-94,
2.705448,4.144363,4.4568067,,,,39,-94,
2.858677,5.033809,3.0681696,,,,39,-94,
3.41892,5.4168816,3.4237084,,,,39,-94,
3.0777464,5.0266266,5.233725,,,,39,-94,
1.8531121,4.3897686,6.0980315,,,,39,-94,
1.0366893,4.1922474,6.621165,,,,39,-94,
1.0534488,4.2916064,7.5812397,,,,39,-94,
0.59735334,4.164714,7.9212165,,,,39,-94,
-0.1352724,4.06296,7.589619,,,,39,-94,
-0.10295067,4.3263226,7.821857,,,,39,-94,
0.17238252,4.4436383,8.591593,,,,39,-94,
0.36272156,4.593276,8.232463,,,,39,-94,
0.35434186,4.7907977,7.2963295,,,,39,-94,
0.521936,5.1966147,7.2221093,,,,39,-94,
0.61530983,5.41329,7.630321,,,,39,-94,
0.46806642,5.4791307,7.867347,,,,39,-94,
0.055066638,5.412093,8.054094,,,,39,-94,
-0.33997664,5.2121773,8.172607,,,,39,-94,
-0.22505496,5.2085857,8.670602,,,,39,-94,
0.002394202,5.3163247,9.1590185,,,,39,-94,
0.89543146,5.7389016,9.743204,,,,39,-94,
1.6998832,5.969942,11.592725,,,,39,-94,
1.4532804,5.389348,12.372037,,,,39,-94,
0.961272,4.413711,11.9614315,,,,39,-94,
1.3431472,4.10845,12.758701,,,,39,-94,
1.1815386,3.6858735,13.735536,,,,39,-94,
0.10534488,2.8431146,11.575965,,,,39,-94,
0.20829555,3.0334535,8.907627,,,,39,-94,
1.0714053,3.8786068,7.5884223,,,,39,-94,
1.3754689,4.189853,7.7907324,,,,39,-94,
1.1468226,3.904943,8.513782,,,,39,-94,
0.9959879,3.7313633,8.725668,,,,39,-94,
1.5945383,3.8738184,9.794679,,,,39,-94,
2.088941,4.0438066,10.035296,,,,39,-94,
2.0207062,3.954024,9.8437605,,,,39,-94,
1.8830396,3.8067808,9.391256,,,,39,-94,
1.8710686,3.5972881,9.202114,,,,39,-94,
2.2062569,3.6715083,8.506598,,,,39,-94,
2.8634653,4.0066967,8.130709,,,,39,-94,
3.2429461,4.3885717,7.687782,,,,39,-94,
2.7760768,4.5046906,7.514202,,,,39,-94,
2.574964,4.557363,7.630321,,,,39,-94,
2.6647465,4.7500963,7.9331875,,,,39,-94,
2.3702598,4.8123455,7.7224975,,,,39,-94,
1.8219875,4.770447,7.4746976,,,,39,-94,
2.1140802,4.796783,7.9367785,,,,39,-94,
2.980781,5.105635,8.400057,,,,39,-94,
4.024653,5.590461,7.7093296,,,,39,-94,
5.117606,6.3697734,7.0844426,,,,39,-94,
5.317522,6.3087215,7.81228,,,,39,-94,
4.9559975,5.2026005,9.709685,,,,39,-94,
4.3742065,4.7536874,11.19409,,,,39,-94,
2.8886044,4.000711,12.37922,,,,39,-94,
1.2761095,2.8670566,12.471396,,,,39,-94,
1.3084313,2.5390508,11.692084,,,,39,-94,
1.8183962,2.5187001,8.690952,,,,39,-94,
2.2002714,2.8898015,5.6156,,,,39,-94,
3.0777464,3.6475663,4.1491513,,,,39,-94,
3.867833,4.5238442,4.4903255,,,,39,-94,
3.6655228,4.724957,5.318719,,,,39,-94,
3.3159695,4.799177,5.7400985,,,,39,-94,
3.1423898,4.712986,6.8545995,,,,39,-94,
2.6862943,4.722563,6.9958572,,,,39,-94,
1.9440918,4.361038,6.9767036,,,,39,-94,
1.0378864,3.9947255,7.3992805,,,,39,-94,
0.5542577,3.9205053,7.313089,,,,39,-94,
0.25139117,3.977966,6.853402,,,,39,-94,
-0.34476504,3.8726213,7.165846,,,,39,-94,
-1.5251064,3.4979286,8.149862,,,,39,-94,
-2.0458453,3.4847605,9.585187,,,,39,-94,
-2.1775265,3.6020765,10.117896,,,,39,-94,
-2.718616,3.6894648,9.160215,,,,39,-94,
-3.0909145,3.726575,8.536526,,,,39,-94,
-3.1292217,3.4261026,9.662998,,,,39,-94,
-2.8491,2.9233203,11.939884,,,,39,-94,
-1.8626889,2.6922798,11.7064495,,,,39,-94,
0.18195933,3.9205053,9.895236,,,,39,-94,
1.6998832,4.823119,9.405622,,,,39,-94,
1.5011644,4.449624,11.4598465,,,,39,-94,
0.35194764,2.777274,14.774619,,,,39,-94,
0.004788403,1.934515,14.918271,,,,39,-94,
0.32202014,2.4349031,12.21402,,,,39,-94,
1.3922282,2.7449522,11.917139,,,,39,-94,
1.887828,2.9472623,12.084733,,,,39,-94,
2.2397757,3.0142999,12.225991,,,,39,-94,
2.2996306,2.670732,13.0998745,,,,39,-94,
2.4540567,2.6527755,12.392388,,,,39,-94,
2.384625,2.8311436,10.317812,,,,39,-94,
2.1667526,2.9364884,8.548497,,,,39,-94,
2.03148,3.05141,7.433996,,,,39,-94,
1.8267759,3.0609868,6.9000893,,,,39,-94,
1.6986861,3.1376014,7.156269,,,,39,-94,
1.3802572,3.1376014,6.9743094,,,,39,-94,
1.5933412,3.2585084,7.086837,,,,39,-94,
2.0949266,3.5769374,7.0664864,,,,39,-94,
2.4612393,3.8774097,6.9599442,,,,39,-94,
2.695871,4.0258503,7.6267295,,,,39,-94,
2.9149406,3.9600096,8.311471,,,,39,-94,
3.2477345,3.7361517,9.472659,,,,39,-94,
3.3901896,3.657143,9.785102,,,,39,-94,
3.5565867,3.7840357,9.425972,,,,39,-94,
4.0617633,3.7588966,8.696938,,,,39,-94,
4.9883194,4.1383777,9.187749,,,,39,-94,
4.8422728,4.1922474,9.853337,,,,39,-94,
3.9312792,4.0054994,9.945514,,,,39,-94,
4.0078936,3.8414967,10.633847,,,,39,-94,
4.200627,3.6619315,13.570335,,,,39,-94,
3.50152,2.9855695,17.469294,,,,39,-94,
3.181894,2.2337902,18.405426,,,,39,-94,
2.456451,1.7645266,15.2570505,,,,39,-94,
2.553416,2.2409728,11.621455,,,,39,-94,
3.7708676,3.0897174,9.64145,,,,39,-94,
4.6160207,3.867833,7.8146744,,,,39,-94,
4.5286326,4.3418846,6.43322,,,,39,-94,
3.9025488,4.1060557,6.384139,,,,39,-94,
2.3666685,3.357868,6.6654577,,,,39,-94,
1.1133038,2.9029696,7.028179,,,,39,-94,
0.4441244,2.8407204,7.1287355,,,,39,-94,
-0.015562311,2.6803088,6.9348054,,,,39,-94,
-0.22026655,2.5582044,6.253655,,,,39,-94,
-0.37828386,2.5007436,5.081693,,,,39,-94,
-0.08020575,2.7868507,3.4715924,,,,39,-94,
0.34955344,3.2585084,2.420538,,,,39,-94,
1.043872,3.7828386,2.5438392,,,,39,-94,
1.5334862,4.370615,2.834735,,,,39,-94,
2.007538,4.7560816,4.250905,,,,39,-94,
2.2242134,4.7896004,6.59004,,,,39,-94,
2.256535,4.80636,8.39048,,,,39,-94,
2.6408045,5.0996494,8.265982,,,,39,-94,
3.0358477,5.497087,8.1343,,,,39,-94,
3.21661,5.3366756,9.012972,,,,39,-94,
2.967613,5.019444,9.350554,,,,39,-94,
2.3139958,4.72376,10.25676,,,,39,-94,
2.0278888,4.4244847,12.079945,,,,39,-94,
2.1942859,4.557363,12.565968,,,,39,-94,
2.8814218,5.031415,10.727221,,,,39,-94,
4.284424,5.792771,9.228451,,,,39,-94,
4.8578353,6.549339,7.8529816,,,,39,-94,
4.331111,6.494272,7.8589673,,,,39,-94,
4.0533834,6.227319,9.945514,,,,39,-94,
3.1244333,5.281609,12.649765,,,,39,-94,
1.5023615,3.7972038,12.998121,,,,39,-94,
0.21428105,3.027468,10.8229885,,,,39,-94,
0.59136784,3.3997664,9.036914,,,,39,-94,
1.0606314,3.383007,9.803059,,,,39,-94,
1.0510546,2.859874,10.696096,,,,39,-94,
1.3682863,2.6671407,11.21085,,,,39,-94,
1.7489643,2.6443958,11.032481,,,,39,-94,
1.7166426,2.4612393,9.622296,,,,39,-94,
1.6998832,2.5821466,7.5189905,,,,39,-94,
1.910573,2.8909986,6.3482256,,,,39,-94,
2.2170308,3.417723,6.196194,,,,39,-94,
2.3104045,3.0597897,8.507795,,,,39,-94,
1.2294226,2.3582888,9.536105,,,,39,-94,
0.4321534,1.8351556,9.629479,,,,39,-94,
0.29927522,1.7525556,8.8645315,,,,39,-94,
0.78529817,2.0757728,8.127118,,,,39,-94,
1.3551182,2.492364,7.9212165,,,,39,-94,
1.3479356,2.4277205,7.902063,,,,39,-94,
1.4676456,2.1296425,8.1163435,,,,39,-94,
2.6372132,2.4911668,8.579621,,,,39,-94,
3.2800562,2.8646624,9.124303,,,,39,-94,
3.5972881,3.0825348,9.996989,,,,39,-94,
3.5936968,2.9041667,11.319786,,,,39,-94,
3.9085343,2.3678656,12.046426,,,,39,-94,
4.914099,2.6156654,12.609063,,,,39,-94,
5.601235,3.2992098,12.484565,,,,39,-94,
5.852626,3.799598,11.670536,,,,39,-94,
5.779603,3.7421372,12.108675,,,,39,-94,
5.3941364,3.0322564,14.398729,,,,39,-94,
5.0254292,2.0614076,16.400282,,,,39,-94,
3.2980127,1.2318168,15.521609,,,,39,-94,
1.9177556,0.89543146,13.747506,,,,39,-94,
2.0913353,1.5849615,11.040861,,,,39,-94,
3.4823663,2.445677,9.336189,,,,39,-94,
3.9815574,3.0945058,8.439561,,,,39,-94,
3.072958,2.693477,7.8912888,,,,39,-94,
2.1871033,2.1092918,7.6003933,,,,39,-94,
1.6651673,1.5298948,6.933608,,,,39,-94,
1.9201498,1.5969325,5.57849,,,,39,-94,
2.1559787,1.9764135,4.5753193,,,,39,-94,
1.8734628,2.099715,4.3418846,,,,39,-94,
0.6799533,1.910573,5.032612,,,,39,-94,
-0.3854665,1.6304513,5.5940523,,,,39,-94,
-0.62249243,1.7669208,5.8885393,,,,39,-94,
-0.33159694,2.5474305,5.7424927,,,,39,-94,
0.5626374,3.4883518,6.2608376,,,,39,-94,
0.94930094,3.9731777,6.4870896,,,,39,-94,
0.19273324,4.5657425,5.90889,,,,39,-94,
-0.19273324,5.199009,5.7784057,,,,39,-94,
0.06943185,6.0082493,7.123947,,,,39,-94,
0.3854665,6.3769565,8.036138,,,,39,-94,
0.7625532,6.3721676,8.101978,,,,39,-94,
0.7098808,6.1279593,7.4148426,,,,39,-94,
0.8403648,5.6084175,7.6470804,,,,39,-94,
0.676362,5.0278234,9.039309,,,,39,-94,
1.3132197,4.8386817,12.51569,,,,39,-94,
2.079364,4.6016555,12.276269,,,,39,-94,
1.2258313,4.5860934,8.6813755,,,,39,-94,
0.8702923,5.0038815,5.7005944,,,,39,-94,
2.0458453,5.815516,5.243302,,,,39,-94,
3.596091,6.979098,8.47308,,,,39,-94,
3.7936125,6.421249,13.285425,,,,39,-94,
2.2996306,5.0601454,14.160506,,,,39,-94,
0.2813187,4.023456,11.056423,,,,39,-94,
-1.3359646,3.8067808,8.052897,,,,39,-94,
-1.8866309,3.6355953,10.480618,,,,39,-94,
-1.7501614,2.9652188,13.734338,,,,39,-94,
-2.56419,2.3020248,14.246697,,,,39,-94,
-3.217807,1.353921,13.2351465,,,,39,-94,
-2.3774424,1.4664485,10.928333,,,,39,-94,
-1.0714053,2.1057005,8.195353,,,,39,-94,
0.31364042,3.0693667,7.013814,,,,39,-94,
0.92176765,3.5003228,8.163031,,,,39,-94,
0.6775591,3.3566709,7.8529816,,,,39,-94,
0.07182605,3.1352072,6.3829417,,,,39,-94,
0.22026655,3.3195608,5.475539,,,,39,-94,
0.37349546,3.632004,4.674679,,,,39,-94,
0.46567222,3.879804,5.6227827,,,,39,-94,
-0.007182605,3.3877954,7.4016747,,,,39,-94,
-0.8702923,2.790442,7.479486,,,,39,-94,
-0.770933,3.0573955,6.967127,,,,39,-94,
-0.04309563,3.7840357,6.9611416,,,,39,-94,
0.23343466,4.2066126,7.156269,,,,39,-94,
0.6596026,4.3287168,8.243237,,,,39,-94,
0.9708488,3.9336734,9.970653,,,,39,-94,
1.2689269,3.90614,11.03727,,,,39,-94,
2.2613235,4.0581717,13.36204,,,,39,-94,
2.802413,3.9480386,13.863625,,,,39,-94,
3.3758245,4.313154,11.769896,,,,39,-94,
3.4476504,4.593276,9.860519,,,,39,-94,
3.78643,4.0521865,11.328165,,,,39,-94,
3.6296098,3.0801406,15.431827,,,,39,-94,
2.2984335,2.0937295,15.652094,,,,39,-94,
1.5993267,2.0338743,13.256695,,,,39,-94,
1.8626889,2.3127987,10.733206,,,,39,-94,
2.054225,2.718616,9.459491,,,,39,-94,
2.0614076,3.193865,8.602366,,,,39,-94,
1.7932571,3.405752,7.9451585,,,,39,-94,
1.3634979,3.4751837,7.2448545,,,,39,-94,
1.2665327,3.4476504,7.156269,,,,39,-94,
0.78888947,3.120842,7.5848308,,,,39,-94,
0.5554548,3.0478187,6.7564373,,,,39,-94,
0.61291564,3.1148565,5.357026,,,,39,-94,
0.58657944,3.2345665,4.1575313,,,,39,-94,
0.47764325,3.2812533,3.2213984,,,,39,-94,
0.20470424,3.3662477,3.430891,,,,39,-94,
-0.33758244,3.4584243,4.213795,,,,39,-94,
-0.712275,3.6415808,5.6239796,,,,39,-94,
-0.770933,3.9193082,6.549339,,,,39,-94,
-0.074220255,4.542998,7.8709383,,,,39,-94,
0.23104046,4.9416323,9.281123,,,,39,-94,
-0.10175357,4.8386817,10.704475,,,,39,-94,
0.49799395,4.832696,12.297817,,,,39,-94,
1.5777789,4.9919105,13.101071,,,,39,-94,
2.3594859,4.981137,13.1477585,,,,39,-94,
2.4253263,4.617218,13.13459,,,,39,-94,
1.7597382,4.132392,12.133814,,,,39,-94,
1.352724,4.2197804,10.6877165,,,,39,-94,
1.3180081,4.59567,8.433576,,,,39,-94,
1.6316484,5.1475334,8.280347,,,,39,-94,
1.0319009,4.392163,10.067618,,,,39,-94,
0.2777274,3.5972881,13.65533,,,,39,-94,
-1.0893618,2.693477,14.131776,,,,39,-94,
-1.6304513,2.2026656,12.13142,,,,39,-94,
-1.3251907,2.337938,9.951499,,,,39,-94,
-0.061052144,2.9472623,9.763555,,,,39,-94,
0.7493851,2.9951463,10.617087,,,,39,-94,
0.89662856,2.9484594,10.275913,,,,39,-94,
1.3215994,3.0753522,8.963891,,,,39,-94,
1.7034745,3.393781,7.716512,,,,39,-94,
1.7824832,3.6643257,6.5577183,,,,39,-94,
1.8303672,3.5936968,6.2368956,,,,39,-94,
1.2306197,3.0789435,6.63553,,,,39,-94,
0.260968,2.3702598,7.1107793,,,,39,-94,
0.1316811,3.3889925,13.085509,,,,39,-94,
0.31124622,3.4105403,13.266272,,,,39,-94,
-0.6919243,2.9496565,11.577163,,,,39,-94,
-1.4185646,2.896984,7.0090256,,,,39,-94,
-1.1145009,4.307169,7.062895,,,,39,-94,
1.2114661,4.368221,9.817424,,,,39,-94,
0.56982,3.693056,8.866926,,,,39,-94,
-1.7812861,1.9536686,12.506113,,,,39,-94,
-2.3798366,0.8690952,16.877924,,,,39,-94,
-1.34195,1.8112136,11.895591,,,,39,-94,
-0.30406362,2.7856536,7.6494746,,,,39,-94,
1.1109096,3.122039,8.504205,,,,39,-94,
-0.5626374,1.9740193,10.178948,,,,39,-94,
-1.4293385,1.1947067,11.669339,,,,39,-94,
-0.79128367,1.5155296,11.186908,,,,39,-94,
-0.2621651,2.0590134,9.3026705,,,,39,-94,
0.10414778,2.2301989,8.281544,,,,39,-94,
0.19033903,2.420538,7.716512,,,,39,-94,
0.47165772,2.2709002,7.890092,,,,39,-94,
0.011971008,2.172738,7.3286514,,,,39,-94,
-0.062249243,2.2385786,7.1059904,,,,39,-94,
0.688333,2.5318682,5.887342,,,,39,-94,
0.7625532,2.504335,5.4683566,,,,39,-94,
0.59017074,2.2529438,6.5744777,,,,39,-94,
0.60214174,2.0254946,9.491813,,,,39,-94,
0.79726917,1.8950106,10.667366,,,,39,-94,
1.1623849,2.268506,9.604341,,,,39,-94,
1.3994108,2.554613,9.862914,,,,39,-94,
1.4568717,2.3918076,10.674548,,,,39,-94,
1.8842367,2.1667526,11.282676,,,,39,-94,
3.4117374,2.553416,12.925097,,,,39,-94,
3.6834793,2.4552538,14.924256,,,,39,-94,
2.813187,2.2481554,14.4849205,,,,39,-94,
2.669535,2.3942018,11.192893,,,,39,-94,
3.2632968,2.9388826,9.197326,,,,39,-94,
2.7389667,2.566584,8.963891,,,,39,-94,
3.071761,2.1200657,12.35887,,,,39,-94,
3.0681696,1.7705121,13.691242,,,,39,-94,
2.2098482,1.5071499,12.304999,,,,39,-94,
1.6651673,1.6795325,9.849746,,,,39,-94,
2.0518308,2.171541,7.9726915,,,,39,-94,
2.5151088,2.7257986,7.463924,,,,39,-94,
2.469619,2.6898856,7.763199,,,,39,-94,
2.1200657,2.6898856,7.2424603,,,,39,-94,
2.1511903,2.6515784,6.827066,,,,39,-94,
2.256535,2.9317,6.6762314,,,,39,-94,
2.5737667,3.1136594,7.621941,,,,39,-94,
1.8531121,2.5558102,8.073248,,,,39,-94,
0.4441244,1.9931729,7.0449386,,,,39,-94,
0.4165911,2.1499932,6.179435,,,,39,-94,
0.7398083,2.4756045,6.315904,,,,39,-94,
0.62608373,2.3056161,7.023391,,,,39,-94,
0.055066638,2.043451,6.657078,,,,39,-94,
0.025139118,2.3678656,5.971139,,,,39,-94,
0.24181437,3.0921116,6.2512608,,,,39,-94,
0.8283938,4.086902,7.055712,,,,39,-94,
0.6344634,4.321534,7.4974427,,,,39,-94,
0.92535895,4.380192,9.198523,,,,39,-94,
1.4987702,4.4304705,11.076775,,,,39,-94,
1.9847932,4.3382936,12.404359,,,,39,-94,
2.0111294,4.2916064,12.670115,,,,39,-94,
2.0159178,4.1611223,12.945449,,,,39,-94,
1.7908629,4.1120415,12.707226,,,,39,-94,
1.7274165,4.050989,11.902774,,,,39,-94,
1.5334862,4.212598,10.496181,,,,39,-94,
1.6340426,4.380192,9.175778,,,,39,-94,
1.614889,4.212598,8.013393,,,,39,-94,
2.1811178,4.3299136,9.842564,,,,39,-94,
2.3343468,3.7313633,14.372393,,,,39,-94,
1.0714053,2.574964,15.5599165,,,,39,-94,
0.007182605,1.9883845,12.476185,,,,39,-94,
-0.10055647,2.0853498,9.803059,,,,39,-94,
0.79846627,2.5318682,8.884883,,,,39,-94,
1.578976,2.777274,9.54209,,,,39,-94,
1.4065934,2.5091233,10.006566,,,,39,-94,
1.4808137,2.2349873,9.716867,,,,39,-94,
1.6962919,2.2158337,8.973468,,,,39,-94,
1.8734628,2.3092074,7.349002,,,,39,-94,
1.7417817,2.2529438,6.05733,,,,39,-94,
